"ID";"INSEE COM";"NOM COM M";"INSEE DEP";"NOM DEP";"INSEE REG";"NOM REG";"XMIN";"YMIN";"XMAX";"YMAX"
254;1298;"PLAGNE";1;"AIN";84;"AUVERGNE RHONE ALPES";908286;6567362;910923;6570734
255;1299;"PLANTAY";1;"AIN";84;"AUVERGNE RHONE ALPES";858699;6546028;864503;6552444
256;1301;"POLLIAT";1;"AIN";84;"AUVERGNE RHONE ALPES";861104;6571686;867938;6577341
257;1302;"POLLIEU";1;"AIN";84;"AUVERGNE RHONE ALPES";912147;6523871;914416;6527052
258;1303;"PONCIN";1;"AIN";84;"AUVERGNE RHONE ALPES";884113;6553852;888796;6561094
259;1304;"PONT D AIN";1;"AIN";84;"AUVERGNE RHONE ALPES";879329;6550992;883917;6555697
260;1305;"PONT DE VAUX";1;"AIN";84;"AUVERGNE RHONE ALPES";845274;6593026;850538;6597611
261;1306;"PONT DE VEYLE";1;"AIN";84;"AUVERGNE RHONE ALPES";843768;6574835;846099;6576383
262;1307;"PORT";1;"AIN";84;"AUVERGNE RHONE ALPES";897179;6563177;901172;6566391
263;1308;"POUGNY";1;"AIN";84;"AUVERGNE RHONE ALPES";925751;6562940;929386;6566872
264;1309;"POUILLAT";1;"AIN";84;"AUVERGNE RHONE ALPES";885415;6581170;887686;6585950
265;1310;"PREMEYZEL";1;"AIN";84;"AUVERGNE RHONE ALPES";903742;6510725;907552;6514633
266;1311;"PREMILLIEU";1;"AIN";84;"AUVERGNE RHONE ALPES";896744;6532338;901263;6536141
267;1313;"PREVESSIN MOENS";1;"AIN";84;"AUVERGNE RHONE ALPES";934285;6574698;938925;6580971
268;1314;"PRIAY";1;"AIN";84;"AUVERGNE RHONE ALPES";874368;6545574;878788;6552706
269;1317;"RAMASSE";1;"AIN";84;"AUVERGNE RHONE ALPES";880128;6565990;883334;6570407
270;1318;"RANCE";1;"AIN";84;"AUVERGNE RHONE ALPES";842249;6540517;846758;6544627
271;1319;"RELEVANT";1;"AIN";84;"AUVERGNE RHONE ALPES";847820;6551719;851893;6558846
272;1320;"REPLONGES";1;"AIN";84;"AUVERGNE RHONE ALPES";841658;6578157;847462;6582382
273;1321;"REVONNAS";1;"AIN";84;"AUVERGNE RHONE ALPES";877883;6563948;882406;6566739
274;1322;"REYRIEUX";1;"AIN";84;"AUVERGNE RHONE ALPES";838612;6537307;845196;6540879
275;1323;"REYSSOUZE";1;"AIN";84;"AUVERGNE RHONE ALPES";845181;6591947;848800;6595718
276;1325;"RIGNIEUX LE FRANC";1;"AIN";84;"AUVERGNE RHONE ALPES";864541;6538432;871179;6544325
277;1328;"ROMANS";1;"AIN";84;"AUVERGNE RHONE ALPES";852139;6557594;860016;6562222
278;1329;"ROSSILLON";1;"AIN";84;"AUVERGNE RHONE ALPES";899260;6528148;904131;6531007
279;1330;"RUFFIEU";1;"AIN";84;"AUVERGNE RHONE ALPES";903315;6546144;907393;6550629
280;1331;"SAINT ALBAN";1;"AIN";84;"AUVERGNE RHONE ALPES";887755;6556033;891745;6560333
281;1332;"SAINT ANDRE DE BAGE";1;"AIN";84;"AUVERGNE RHONE ALPES";846234;6577896;848252;6580691
282;1333;"SAINT ANDRE DE CORCY";1;"AIN";84;"AUVERGNE RHONE ALPES";847634;6535883;855053;6540915
283;1334;"SAINT ANDRE D HUIRIAT";1;"AIN";84;"AUVERGNE RHONE ALPES";845647;6568195;849537;6572350
284;1335;"SAINT ANDRE LE BOUCHOUX";1;"AIN";84;"AUVERGNE RHONE ALPES";858341;6557034;862514;6561476
285;1336;"SAINT ANDRE SUR VIEUX JONC";1;"AIN";84;"AUVERGNE RHONE ALPES";862151;6559836;868669;6566872
286;1337;"SAINT BENIGNE";1;"AIN";84;"AUVERGNE RHONE ALPES";846854;6593251;852703;6599713
287;1338;"GROSLEE SAINT BENOIT";1;"AIN";84;"AUVERGNE RHONE ALPES";897995;6510426;903930;6518755
288;1339;"SAINT BERNARD";1;"AIN";84;"AUVERGNE RHONE ALPES";833860;6539004;835992;6541824
289;1342;"SAINTE CROIX";1;"AIN";84;"AUVERGNE RHONE ALPES";856453;6533296;861032;6537148
290;1343;"SAINT CYR SUR MENTHON";1;"AIN";84;"AUVERGNE RHONE ALPES";848999;6574456;853851;6579369
291;1344;"SAINT DENIS LES BOURG";1;"AIN";84;"AUVERGNE RHONE ALPES";865901;6567666;870535;6572516
292;1345;"SAINT DENIS EN BUGEY";1;"AIN";84;"AUVERGNE RHONE ALPES";878812;6540688;881495;6542366
293;1346;"SAINT DIDIER D AUSSIAT";1;"AIN";84;"AUVERGNE RHONE ALPES";854437;6578256;861546;6583155
294;1347;"SAINT DIDIER DE FORMANS";1;"AIN";84;"AUVERGNE RHONE ALPES";835800;6539800;839426;6543058
295;1348;"SAINT DIDIER SUR CHALARONNE";1;"AIN";84;"AUVERGNE RHONE ALPES";837264;6563356;843949;6570486
296;1349;"SAINT ELOI";1;"AIN";84;"AUVERGNE RHONE ALPES";864241;6536764;869037;6542090
297;1350;"SAINT ETIENNE DU BOIS";1;"AIN";84;"AUVERGNE RHONE ALPES";872208;6573277;878788;6582043
298;1351;"SAINT ETIENNE SUR CHALARONNE";1;"AIN";84;"AUVERGNE RHONE ALPES";841506;6559335;846985;6565269
299;1352;"SAINT ETIENNE SUR REYSSOUZE";1;"AIN";84;"AUVERGNE RHONE ALPES";851423;6588116;856328;6593534
300;1353;"SAINTE EUPHEMIE";1;"AIN";84;"AUVERGNE RHONE ALPES";837544;6540146;840123;6544209
301;1354;"SAINT GENIS POUILLY";1;"AIN";84;"AUVERGNE RHONE ALPES";932033;6574633;935751;6580017
302;1355;"SAINT GENIS SUR MENTHON";1;"AIN";84;"AUVERGNE RHONE ALPES";853329;6574997;857056;6580270
303;1356;"SAINT GEORGES SUR RENON";1;"AIN";84;"AUVERGNE RHONE ALPES";854618;6556828;858764;6559117
304;1357;"SAINT GERMAIN DE JOUX";1;"AIN";84;"AUVERGNE RHONE ALPES";909195;6566019;913954;6570586
305;1358;"SAINT GERMAIN LES PAROISSES";1;"AIN";84;"AUVERGNE RHONE ALPES";901298;6519704;905770;6525524
306;1359;"SAINT GERMAIN SUR RENON";1;"AIN";84;"AUVERGNE RHONE ALPES";856555;6552217;862222;6557835
307;1360;"SAINT JEAN DE GONVILLE";1;"AIN";84;"AUVERGNE RHONE ALPES";923812;6570684;929261;6575178
308;1361;"SAINT JEAN DE NIOST";1;"AIN";84;"AUVERGNE RHONE ALPES";868139;6526748;874400;6531116
309;1362;"SAINT JEAN DE THURIGNEUX";1;"AIN";84;"AUVERGNE RHONE ALPES";844159;6539189;849514;6544343
310;1363;"SAINT JEAN LE VIEUX";1;"AIN";84;"AUVERGNE RHONE ALPES";880554;6548175;887537;6552582
311;1364;"SAINT JEAN SUR REYSSOUZE";1;"AIN";84;"AUVERGNE RHONE ALPES";855381;6585999;860902;6593995
312;1365;"SAINT JEAN SUR VEYLE";1;"AIN";84;"AUVERGNE RHONE ALPES";845715;6573906;850026;6578341
313;1366;"SAINTE JULIE";1;"AIN";84;"AUVERGNE RHONE ALPES";875567;6530902;878595;6536574
314;1367;"SAINT JULIEN SUR REYSSOUZE";1;"AIN";84;"AUVERGNE RHONE ALPES";860316;6588685;863267;6592888
315;1368;"SAINT JULIEN SUR VEYLE";1;"AIN";84;"AUVERGNE RHONE ALPES";848883;6566720;852783;6572037
316;1369;"SAINT JUST";1;"AIN";84;"AUVERGNE RHONE ALPES";875031;6566778;877371;6570526
317;1370;"SAINT LAURENT SUR SAONE";1;"AIN";84;"AUVERGNE RHONE ALPES";841086;6579278;842043;6580773
318;1371;"SAINT MARCEL";1;"AIN";84;"AUVERGNE RHONE ALPES";851869;6538421;855859;6542958
319;1372;"SAINT MARTIN DE BAVEL";1;"AIN";84;"AUVERGNE RHONE ALPES";906212;6529049;909365;6532882
320;1373;"SAINT MARTIN DU FRENE";1;"AIN";84;"AUVERGNE RHONE ALPES";894869;6559917;902072;6565392
321;1374;"SAINT MARTIN DU MONT";1;"AIN";84;"AUVERGNE RHONE ALPES";876722;6555357;883177;6562492
322;1375;"SAINT MARTIN LE CHATEL";1;"AIN";84;"AUVERGNE RHONE ALPES";860824;6576852;865656;6581008
323;1376;"SAINT MAURICE DE BEYNOST";1;"AIN";84;"AUVERGNE RHONE ALPES";851983;6524804;854836;6530749
324;1378;"SAINT MAURICE DE GOURDANS";1;"AIN";84;"AUVERGNE RHONE ALPES";864754;6523864;872529;6529464
325;1379;"SAINT MAURICE DE REMENS";1;"AIN";84;"AUVERGNE RHONE ALPES";874068;6539129;877592;6544717
326;1380;"SAINT NIZIER LE BOUCHOUX";1;"AIN";84;"AUVERGNE RHONE ALPES";863240;6593808;870030;6600873
327;1381;"SAINT NIZIER LE DESERT";1;"AIN";84;"AUVERGNE RHONE ALPES";862806;6548813;869157;6556188
328;1382;"SAINTE OLIVE";1;"AIN";84;"AUVERGNE RHONE ALPES";847716;6546372;851684;6549543
329;1383;"SAINT PAUL DE VARAX";1;"AIN";84;"AUVERGNE RHONE ALPES";861348;6554181;867883;6560308
330;1384;"SAINT RAMBERT EN BUGEY";1;"AIN";84;"AUVERGNE RHONE ALPES";886473;6537894;891859;6546591
331;1385;"SAINT REMY";1;"AIN";84;"AUVERGNE RHONE ALPES";865223;6565454;868672;6569343
332;1386;"SAINT SORLIN EN BUGEY";1;"AIN";84;"AUVERGNE RHONE ALPES";881006;6532749;886360;6536555
333;1387;"SAINT SULPICE";1;"AIN";84;"AUVERGNE RHONE ALPES";855811;6580483;858174;6583935
334;1388;"SAINT TRIVIER DE COURTES";1;"AIN";84;"AUVERGNE RHONE ALPES";856039;6594345;861208;6600519
335;1389;"SAINT TRIVIER SUR MOIGNANS";1;"AIN";84;"AUVERGNE RHONE ALPES";843098;6548482;850432;6558091
336;1390;"SAINT VULBAS";1;"AIN";84;"AUVERGNE RHONE ALPES";873285;6523041;878622;6531744
337;1391;"SALAVRE";1;"AIN";84;"AUVERGNE RHONE ALPES";877890;6586054;882732;6588936
338;1392;"SAMOGNAT";1;"AIN";84;"AUVERGNE RHONE ALPES";896653;6574063;901055;6582138
339;1393;"SANDRANS";1;"AIN";84;"AUVERGNE RHONE ALPES";849882;6550308;856700;6558173
340;1396;"SAULT BRENAZ";1;"AIN";84;"AUVERGNE RHONE ALPES";884467;6529929;888023;6533892
341;1397;"SAUVERNY";1;"AIN";84;"AUVERGNE RHONE ALPES";938180;6583164;940349;6584765
342;1398;"SAVIGNEUX";1;"AIN";84;"AUVERGNE RHONE ALPES";841023;6543159;846189;6547998
343;1399;"SEGNY";1;"AIN";84;"AUVERGNE RHONE ALPES";935396;6580522;937634;6583041
344;1400;"SEILLONNAZ";1;"AIN";84;"AUVERGNE RHONE ALPES";892330;6523203;896611;6527615
345;1401;"SERGY";1;"AIN";84;"AUVERGNE RHONE ALPES";926858;6575274;933152;6580438
346;1402;"SERMOYER";1;"AIN";84;"AUVERGNE RHONE ALPES";847929;6599451;854710;6604043
347;1403;"SERRIERES DE BRIORD";1;"AIN";84;"AUVERGNE RHONE ALPES";887950;6524693;891305;6528536
348;1404;"SERRIERES SUR AIN";1;"AIN";84;"AUVERGNE RHONE ALPES";886972;6560557;890748;6567344
349;1405;"SERVAS";1;"AIN";84;"AUVERGNE RHONE ALPES";865686;6558607;871807;6565076
350;1406;"SERVIGNAT";1;"AIN";84;"AUVERGNE RHONE ALPES";856098;6593259;860066;6596427
351;1407;"SEYSSEL";1;"AIN";84;"AUVERGNE RHONE ALPES";918167;6540988;919555;6544182
352;1408;"SIMANDRE SUR SURAN";1;"AIN";84;"AUVERGNE RHONE ALPES";883838;6570886;889297;6576009
353;1410;"SONTHONNAX LA MONTAGNE";1;"AIN";84;"AUVERGNE RHONE ALPES";890372;6568398;895227;6576331
354;1411;"SOUCLIN";1;"AIN";84;"AUVERGNE RHONE ALPES";885811;6531711;892139;6536617
355;1412;"SULIGNAT";1;"AIN";84;"AUVERGNE RHONE ALPES";849000;6563369;853410;6567726
356;1415;"TALISSIEU";1;"AIN";84;"AUVERGNE RHONE ALPES";909391;6531284;912564;6534435
357;1416;"TENAY";1;"AIN";84;"AUVERGNE RHONE ALPES";893053;6535333;896663;6542556
358;1418;"THIL";1;"AIN";84;"AUVERGNE RHONE ALPES";855258;6524836;858262;6527771
359;1419;"THOIRY";1;"AIN";84;"AUVERGNE RHONE ALPES";924825;6572665;932488;6579202
360;1420;"THOISSEY";1;"AIN";84;"AUVERGNE RHONE ALPES";837507;6564234;839642;6565567
361;1421;"TORCIEU";1;"AIN";84;"AUVERGNE RHONE ALPES";884626;6535691;888202;6540940
362;1422;"TOSSIAT";1;"AIN";84;"AUVERGNE RHONE ALPES";876030;6559898;880203;6564278
363;1423;"TOUSSIEUX";1;"AIN";84;"AUVERGNE RHONE ALPES";840402;6540395;842877;6543159
364;1424;"TRAMOYES";1;"AIN";84;"AUVERGNE RHONE ALPES";849785;6530502;854668;6534286
365;1425;"TRANCLIERE";1;"AIN";84;"AUVERGNE RHONE ALPES";872672;6553969;877312;6560284
366;1426;"VAL REVERMONT";1;"AIN";84;"AUVERGNE RHONE ALPES";877282;6572849;884996;6584250
367;1427;"TREVOUX";1;"AIN";84;"AUVERGNE RHONE ALPES";835167;6537637;839245;6541037
368;1428;"VALEINS";1;"AIN";84;"AUVERGNE RHONE ALPES";842704;6557694;845297;6560105
369;1429;"VANDEINS";1;"AIN";84;"AUVERGNE RHONE ALPES";858454;6568276;861926;6572804
370;1430;"VARAMBON";1;"AIN";84;"AUVERGNE RHONE ALPES";874535;6549897;879741;6554064
371;1431;"VAUX EN BUGEY";1;"AIN";84;"AUVERGNE RHONE ALPES";879912;6536121;886078;6540227
372;1432;"VERJON";1;"AIN";84;"AUVERGNE RHONE ALPES";878997;6584205;881997;6587080
373;1433;"VERNOUX";1;"AIN";84;"AUVERGNE RHONE ALPES";858865;6598754;863815;6602526
374;1434;"VERSAILLEUX";1;"AIN";84;"AUVERGNE RHONE ALPES";860477;6542731;867024;6547932
375;1435;"VERSONNEX";1;"AIN";84;"AUVERGNE RHONE ALPES";936970;6580809;940229;6583956
376;1436;"VESANCY";1;"AIN";84;"AUVERGNE RHONE ALPES";935067;6586303;939243;6592581
377;1437;"VESCOURS";1;"AIN";84;"AUVERGNE RHONE ALPES";853644;6596227;857603;6602011
378;1439;"VESINES";1;"AIN";84;"AUVERGNE RHONE ALPES";842325;6584223;844241;6587891
379;1441;"VIEU D IZENAVE";1;"AIN";84;"AUVERGNE RHONE ALPES";893570;6554207;901312;6559246
380;1443;"VILLARS LES DOMBES";1;"AIN";84;"AUVERGNE RHONE ALPES";855492;6542655;861081;6550357
381;1444;"VILLEBOIS";1;"AIN";84;"AUVERGNE RHONE ALPES";887489;6528192;892505;6533326
382;1445;"VILLEMOTIER";1;"AIN";84;"AUVERGNE RHONE ALPES";874610;6581784;879996;6588311
383;1446;"VILLENEUVE";1;"AIN";84;"AUVERGNE RHONE ALPES";839919;6546590;847841;6553338
384;1447;"VILLEREVERSURE";1;"AIN";84;"AUVERGNE RHONE ALPES";882437;6565700;886701;6571917
385;1448;"VILLES";1;"AIN";84;"AUVERGNE RHONE ALPES";909714;6557461;916679;6560114
386;1449;"VILLETTE SUR AIN";1;"AIN";84;"AUVERGNE RHONE ALPES";871890;6544386;877002;6552365
387;1450;"VILLIEU LOYES MOLLON";1;"AIN";84;"AUVERGNE RHONE ALPES";870368;6535453;874635;6542649
388;1451;"VIRIAT";1;"AIN";84;"AUVERGNE RHONE ALPES";866565;6570328;876362;6579420
389;1452;"VIRIEU LE GRAND";1;"AIN";84;"AUVERGNE RHONE ALPES";902459;6528585;907120;6533063
390;1453;"ARVIERE EN VALROMEY";1;"AIN";84;"AUVERGNE RHONE ALPES";909388;6533094;914533;6544437
391;1454;"VIRIGNIN";1;"AIN";84;"AUVERGNE RHONE ALPES";909749;6515677;912509;6520188
392;1456;"VONGNES";1;"AIN";84;"AUVERGNE RHONE ALPES";910350;6526344;912849;6528172
393;1457;"VONNAS";1;"AIN";84;"AUVERGNE RHONE ALPES";850855;6566806;856521;6573390
394;2001;"ABBECOURT";2;"AISNE";32;"HAUTS DE FRANCE";711348;6942656;715038;6946377
395;2002;"ACHERY";2;"AISNE";32;"HAUTS DE FRANCE";726829;6953326;730545;6956703
396;2003;"ACY";2;"AISNE";32;"HAUTS DE FRANCE";728482;6913585;732399;6919494
397;2004;"AGNICOURT ET SECHELLES";2;"AISNE";32;"HAUTS DE FRANCE";767168;6955204;771934;6960788
399;2006;"AISONVILLE ET BERNOVILLE";2;"AISNE";32;"HAUTS DE FRANCE";734545;6979095;739056;6983952
400;2007;"AIZELLES";2;"AISNE";32;"HAUTS DE FRANCE";757959;6930812;761088;6933591
401;2008;"AIZY JOUY";2;"AISNE";32;"HAUTS DE FRANCE";735008;6924164;739404;6928911
402;2009;"ALAINCOURT";2;"AISNE";32;"HAUTS DE FRANCE";724812;6961573;728417;6965026
403;2010;"ALLEMANT";2;"AISNE";32;"HAUTS DE FRANCE";731495;6928095;735099;6930880
404;2011;"AMBLENY";2;"AISNE";32;"HAUTS DE FRANCE";708133;6916770;716270;6922032
405;2012;"AMBRIEF";2;"AISNE";32;"HAUTS DE FRANCE";728041;6912259;730969;6915225
406;2013;"AMIFONTAINE";2;"AISNE";32;"HAUTS DE FRANCE";763771;6929640;769841;6937446
407;2014;"AMIGNY ROUY";2;"AISNE";32;"HAUTS DE FRANCE";720115;6943054;724116;6948559
408;2015;"ANCIENVILLE";2;"AISNE";32;"HAUTS DE FRANCE";713604;6900861;716489;6903602
409;2016;"ANDELAIN";2;"AISNE";32;"HAUTS DE FRANCE";725382;6948159;727888;6950550
410;2017;"ANGUILCOURT LE SART";2;"AISNE";32;"HAUTS DE FRANCE";728604;6952767;732621;6958067
411;2018;"ANIZY LE GRAND";2;"AISNE";32;"HAUTS DE FRANCE";728055;6932027;736074;6938494
412;2019;"ANNOIS";2;"AISNE";32;"HAUTS DE FRANCE";711552;6953821;713861;6960254
414;2021;"ARCHON";2;"AISNE";32;"HAUTS DE FRANCE";778992;6959498;782202;6962871
415;2022;"ARCY SAINTE RESTITUE";2;"AISNE";32;"HAUTS DE FRANCE";730624;6903312;738924;6909368
416;2023;"ARMENTIERES SUR OURCQ";2;"AISNE";32;"HAUTS DE FRANCE";727078;6894858;730046;6899353
417;2024;"ARRANCY";2;"AISNE";32;"HAUTS DE FRANCE";754188;6931714;756641;6935303
418;2025;"ARTEMPS";2;"AISNE";32;"HAUTS DE FRANCE";711900;6961282;716358;6963955
419;2027;"ASSIS SUR SERRE";2;"AISNE";32;"HAUTS DE FRANCE";738467;6951046;741632;6955844
420;2028;"ATHIES SOUS LAON";2;"AISNE";32;"HAUTS DE FRANCE";747530;6938765;752418;6945265
421;2029;"ATTILLY";2;"AISNE";32;"HAUTS DE FRANCE";708324;6971138;713741;6974856
423;2031;"AUBENTON";2;"AISNE";32;"HAUTS DE FRANCE";783103;6965634;788661;6974914
424;2032;"AUBIGNY AUX KAISNES";2;"AISNE";32;"HAUTS DE FRANCE";707287;6962295;709542;6965156
425;2033;"AUBIGNY EN LAONNOIS";2;"AISNE";32;"HAUTS DE FRANCE";756119;6931619;758673;6934645
427;2035;"AUDIGNY";2;"AISNE";32;"HAUTS DE FRANCE";742768;6972336;748075;6976065
428;2036;"AUGY";2;"AISNE";32;"HAUTS DE FRANCE";736310;6914639;738095;6916931
429;2037;"AULNOIS SOUS LAON";2;"AISNE";32;"HAUTS DE FRANCE";741992;6944923;746369;6949229
431;2039;"AUTREMENCOURT";2;"AISNE";32;"HAUTS DE FRANCE";755333;6954341;759167;6958487
432;2040;"AUTREPPES";2;"AISNE";32;"HAUTS DE FRANCE";760213;6976105;763054;6979586
433;2041;"AUTREVILLE";2;"AISNE";32;"HAUTS DE FRANCE";715694;6941694;718716;6944701
434;2042;"AZY SUR MARNE";2;"AISNE";32;"HAUTS DE FRANCE";724636;6877246;727686;6879801
435;2043;"BAGNEUX";2;"AISNE";32;"HAUTS DE FRANCE";719282;6927930;720983;6929949
436;2044;"BANCIGNY";2;"AISNE";32;"HAUTS DE FRANCE";773854;6965556;775755;6968927
437;2046;"BARENTON BUGNY";2;"AISNE";32;"HAUTS DE FRANCE";744654;6945018;750949;6949266
438;2047;"BARENTON CEL";2;"AISNE";32;"HAUTS DE FRANCE";745012;6948001;748169;6951827
439;2048;"BARENTON SUR SERRE";2;"AISNE";32;"HAUTS DE FRANCE";747794;6950577;752313;6954110
440;2049;"BARISIS AUX BOIS";2;"AISNE";32;"HAUTS DE FRANCE";721390;6939388;726653;6945644
442;2051;"BARZY SUR MARNE";2;"AISNE";32;"HAUTS DE FRANCE";739299;6885689;742320;6890199
443;2052;"BASSOLES AULERS";2;"AISNE";32;"HAUTS DE FRANCE";726022;6935394;729418;6938849
446;2055;"BEAUME";2;"AISNE";32;"HAUTS DE FRANCE";781706;6966457;784282;6972501
449;2058;"BEAURIEUX";2;"AISNE";32;"HAUTS DE FRANCE";752600;6919821;757715;6925248
450;2059;"BEAUTOR";2;"AISNE";32;"HAUTS DE FRANCE";722549;6947397;726027;6952267
453;2062;"BELLEAU";2;"AISNE";32;"HAUTS DE FRANCE";720451;6884993;723908;6888508
454;2063;"BELLENGLISE";2;"AISNE";32;"HAUTS DE FRANCE";715993;6978740;718951;6982527
455;2064;"BELLEU";2;"AISNE";32;"HAUTS DE FRANCE";723377;6916400;726613;6919295
456;2065;"BELLICOURT";2;"AISNE";32;"HAUTS DE FRANCE";714683;6981866;718123;6986951
457;2066;"BENAY";2;"AISNE";32;"HAUTS DE FRANCE";720194;6959776;724171;6964006
458;2067;"BERGUES SUR SAMBRE";2;"AISNE";32;"HAUTS DE FRANCE";748909;6991758;753147;6993502
459;2068;"BERLANCOURT";2;"AISNE";32;"HAUTS DE FRANCE";752997;6963319;756126;6966308
461;2070;"BERNOT";2;"AISNE";32;"HAUTS DE FRANCE";732158;6973193;737295;6979036
462;2071;"BERNY RIVIERE";2;"AISNE";32;"HAUTS DE FRANCE";708757;6922103;713301;6925110
463;2072;"BERRIEUX";2;"AISNE";32;"HAUTS DE FRANCE";760086;6930384;763591;6933269
465;2074;"BERTAUCOURT EPOURDON";2;"AISNE";32;"HAUTS DE FRANCE";727055;6946015;730611;6949490
466;2075;"BERTHENICOURT";2;"AISNE";32;"HAUTS DE FRANCE";725356;6963066;728417;6965913
467;2076;"BERTRICOURT";2;"AISNE";32;"HAUTS DE FRANCE";771939;6921129;774962;6923818
468;2077;"BERZY LE SEC";2;"AISNE";32;"HAUTS DE FRANCE";718981;6910122;724235;6915930
469;2078;"BESME";2;"AISNE";32;"HAUTS DE FRANCE";710663;6935980;713333;6938590
470;2079;"BESMONT";2;"AISNE";32;"HAUTS DE FRANCE";778265;6966627;782468;6972757
471;2080;"BESNY ET LOIZY";2;"AISNE";32;"HAUTS DE FRANCE";739911;6941372;743698;6946083
472;2081;"BETHANCOURT EN VAUX";2;"AISNE";32;"HAUTS DE FRANCE";708426;6946159;711461;6949021
473;2082;"BEUGNEUX";2;"AISNE";32;"HAUTS DE FRANCE";728864;6900340;732157;6905300
474;2083;"BEUVARDES";2;"AISNE";32;"HAUTS DE FRANCE";733423;6889079;737878;6895154
476;2085;"BEZU SAINT GERMAIN";2;"AISNE";32;"HAUTS DE FRANCE";728338;6886413;731270;6892569
477;2086;"BICHANCOURT";2;"AISNE";32;"HAUTS DE FRANCE";713778;6940429;717113;6943942
478;2087;"BIEUXY";2;"AISNE";32;"HAUTS DE FRANCE";717970;6926463;721007;6928604
479;2088;"BIEVRES";2;"AISNE";32;"HAUTS DE FRANCE";750581;6931980;752930;6933583
480;2089;"BILLY SUR AISNE";2;"AISNE";32;"HAUTS DE FRANCE";725107;6915526;729433;6919255
481;2090;"BILLY SUR OURCQ";2;"AISNE";32;"HAUTS DE FRANCE";719459;6900647;724350;6904659
484;2094;"BLESMES";2;"AISNE";32;"HAUTS DE FRANCE";731919;6878577;735774;6882933
485;2095;"BOHAIN EN VERMANDOIS";2;"AISNE";32;"HAUTS DE FRANCE";729446;6984665;737176;6991128
486;2096;"BOIS LES PARGNY";2;"AISNE";32;"HAUTS DE FRANCE";745382;6957554;749343;6962680
487;2097;"BONCOURT";2;"AISNE";32;"HAUTS DE FRANCE";766772;6945583;771351;6950702
488;2098;"BONNEIL";2;"AISNE";32;"HAUTS DE FRANCE";724286;6877746;726583;6879640
489;2099;"BONNESVALYN";2;"AISNE";32;"HAUTS DE FRANCE";721760;6889937;726249;6893154
491;2101;"BOSMONT SUR SERRE";2;"AISNE";32;"HAUTS DE FRANCE";760485;6957917;764503;6962583
492;2102;"BOUCONVILLE VAUCLAIR";2;"AISNE";32;"HAUTS DE FRANCE";752988;6926265;757347;6932309
493;2103;"BOUE";2;"AISNE";32;"HAUTS DE FRANCE";748861;6988629;753378;6992194
495;2105;"BOURESCHES";2;"AISNE";32;"HAUTS DE FRANCE";721117;6883578;725527;6886873
496;2106;"BOURG ET COMIN";2;"AISNE";32;"HAUTS DE FRANCE";745996;6921226;749333;6924583
497;2107;"BOURGUIGNON SOUS COUCY";2;"AISNE";32;"HAUTS DE FRANCE";710083;6936932;712779;6939175
498;2108;"BOURGUIGNON SOUS MONTBAVIN";2;"AISNE";32;"HAUTS DE FRANCE";737949;6935322;740121;6937985
499;2109;"BOUTEILLE";2;"AISNE";32;"HAUTS DE FRANCE";766736;6972083;771414;6978770
500;2110;"BRAINE";2;"AISNE";32;"HAUTS DE FRANCE";736479;6914383;741383;6919040
501;2111;"BRANCOURT EN LAONNOIS";2;"AISNE";32;"HAUTS DE FRANCE";728498;6933610;731312;6937147
502;2112;"BRANCOURT LE GRAND";2;"AISNE";32;"HAUTS DE FRANCE";726268;6984374;730539;6989379
503;2114;"BRASLES";2;"AISNE";32;"HAUTS DE FRANCE";728771;6882577;732556;6886031
504;2115;"BRAYE EN LAONNOIS";2;"AISNE";32;"HAUTS DE FRANCE";742290;6924991;746163;6928132
505;2116;"BRAYE EN THIERACHE";2;"AISNE";32;"HAUTS DE FRANCE";767577;6960959;771166;6966004
506;2117;"BRAY SAINT CHRISTOPHE";2;"AISNE";32;"HAUTS DE FRANCE";709412;6962428;711049;6965345
507;2118;"BRAYE";2;"AISNE";32;"HAUTS DE FRANCE";726372;6924121;728335;6925515
508;2119;"BRECY";2;"AISNE";32;"HAUTS DE FRANCE";728912;6891411;733313;6895507
509;2120;"BRENELLE";2;"AISNE";32;"HAUTS DE FRANCE";738479;6917646;740847;6920360
510;2121;"BRENY";2;"AISNE";32;"HAUTS DE FRANCE";724127;6896620;727112;6899671
511;2122;"BRIE";2;"AISNE";32;"HAUTS DE FRANCE";732914;6943241;735397;6945845
512;2123;"BRISSAY CHOIGNY";2;"AISNE";32;"HAUTS DE FRANCE";726240;6956653;732080;6959791
513;2124;"BRISSY HAMEGICOURT";2;"AISNE";32;"HAUTS DE FRANCE";726417;6958644;731451;6963015
516;2127;"BRUYERES SUR FERE";2;"AISNE";32;"HAUTS DE FRANCE";730603;6898167;734261;6901943
517;2128;"BRUYERES ET MONTBERAULT";2;"AISNE";32;"HAUTS DE FRANCE";746716;6931576;750327;6939734
518;2129;"BRUYS";2;"AISNE";32;"HAUTS DE FRANCE";739774;6904892;742765;6908706
519;2130;"BUCILLY";2;"AISNE";32;"HAUTS DE FRANCE";776754;6970105;780682;6978713
520;2131;"BUCY LE LONG";2;"AISNE";32;"HAUTS DE FRANCE";725897;6918817;731093;6923669
521;2132;"BUCY LES CERNY";2;"AISNE";32;"HAUTS DE FRANCE";732441;6941148;738894;6943656
522;2133;"BUCY LES PIERREPONT";2;"AISNE";32;"HAUTS DE FRANCE";762360;6947762;768302;6953061
